"sumOfDie"
"1064",4
"1065",3
"1066",5
"1067",9
"1068",3
"1069",10
"1070",8
"1071",7
"1072",6
"1073",9
"1074",6
"1075",8
"1076",9
"1077",7
"1078",5
"1079",5
"1080",7
"1081",3
"1082",11
"1083",7
"1084",12
"1085",8
"1086",9
"1087",6
"1088",11
"1089",9
"1090",5
"1091",7
"1092",12
"1093",3
"1094",6
"1095",3
"1096",8
"1097",4
"1098",11
"1099",8
"1100",12
"1101",7
"1102",9
"1103",10
"1104",9
"1105",5
"1106",6
"1107",8
"1108",8
"1109",3
"1110",2
"1111",4
"1112",4
"1113",4
"1114",8
"1115",10
"1116",8
"1117",8
"1118",5
"1119",12
"1120",9
"1121",5
"1122",8
"1123",7
"1124",6
"1125",6
"1126",12
"1127",4
"1128",8
"1129",4
"1130",6
"1131",4
"1132",10
"1133",7
"1134",4
"1135",3
"1136",4
"1137",6
"1138",4
"1139",12
"1140",9
"1141",9
"1142",10
"1143",8
"1144",9
"1145",5
"1146",9
"1147",7
"1148",10
"1149",5
"1150",11
"1151",5
"1152",6
"1153",8
"1154",11
"1155",9
"1156",8
"1157",4
"1158",7
"1159",9
"1160",4
"1161",6
"1162",11
"1163",3
"1164",9
"1165",10
"1166",7
"1167",3
"1168",4
"1169",8
"1170",6
"1171",7
"1172",10
"1173",8
"1174",7
"1175",8
"1176",6
"1177",8
"1178",9
"1179",11
"1180",9
"1181",9
"1182",4
"1183",8
"1184",6
"1185",3
"1186",8
"1187",9
"1188",7
"1189",7
"1190",12
"1191",6
"1192",5
"1193",4
"1194",7
"1195",6
"1196",5
"1197",11
"1198",8
"1199",9
"1200",5
"1201",11
"1202",6
"1203",9
"1204",6
"1205",6
"1206",7
"1207",8
"1208",9
"1209",7
"1210",6
"1211",6
"1212",7
"1213",5
"1214",9
"1215",6
"1216",3
"1217",3
"1218",7
"1219",7
"1220",6
"1221",9
"1222",8
"1223",8
"1224",10
"1225",10
"1226",8
"1227",9
"1228",6
"1229",12
"1230",7
"1231",11
"1232",5
"1233",5
"1234",6
"1235",7
"1236",6
"1237",11
"1238",5
"1239",6
"1240",6
"1241",2
"1242",9
"1243",3
"1244",6
"1245",8
"1246",8
"1247",4
"1248",9
"1249",8
"1250",10
"1251",7
"1252",6
"1253",7
"1254",12
"1255",7
"1256",10
"1257",7
"1258",11
"1259",5
"1260",2
"1261",7
"1262",6
"1263",11
"1264",3
"1265",4
"1266",9
"1267",8
"1268",3
"1269",7
"1270",4
"1271",8
"1272",3
"1273",12
"1274",8
"1275",8
"1276",5
"1277",9
"1278",10
"1279",10
"1280",5
"1281",9
"1282",7
"1283",10
"1284",4
"1285",7
"1286",8
"1287",7
"1288",5
"1289",9
"1290",11
"1291",5
"1292",4
"1293",7
"1294",11
"1295",8
"1296",9
"1297",8
"1298",4
"1299",8
"1300",7
"1301",8
"1302",4
"1303",6
"1304",5
"1305",11
"1306",9
"1307",8
"1308",8
"1309",10
"1310",4
"1311",8
"1312",6
"1313",7
"1314",7
"1315",6
"1316",3
"1317",5
"1318",9
"1319",3
"1320",8
"1321",6
"1322",6
"1323",10
"1324",11
"1325",4
"1326",8
"1327",11
"1328",10
"1329",8
"1330",5
"1331",9
"1332",6
"1333",5
"1334",11
"1335",6
"1336",7
"1337",7
"1338",7
"1339",10
"1340",10
"1341",6
"1342",8
"1343",7
"1344",8
"1345",7
"1346",7
"1347",10
"1348",7
"1349",12
"1350",7
"1351",6
"1352",6
"1353",7
"1354",3
"1355",11
"1356",10
"1357",3
"1358",8
"1359",9
"1360",4
"1361",10
"1362",11
"1363",4
"1364",5
"1365",4
"1366",8
"1367",8
"1368",6
"1369",4
"1370",7
"1371",10
"1372",7
"1373",9
"1374",8
"1375",9
"1376",3
"1377",3
"1378",4
"1379",11
"1380",8
"1381",9
"1382",8
"1383",5
"1384",8
"1385",11
"1386",6
"1387",7
"1388",3
"1389",8
"1390",7
"1391",9
"1392",8
"1393",5
"1394",6
"1395",6
"1396",8
"1397",4
"1398",9
"1399",10
"1400",11
"1401",9
"1402",11
"1403",9
"1404",10
"1405",7
"1406",5
"1407",9
"1408",7
"1409",4
"1410",11
"1411",3
"1412",5
"1413",10
"1414",7
"1415",10
"1416",7
"1417",8
"1418",7
"1419",10
"1420",9
"1421",7
"1422",8
"1423",8
"1424",9
"1425",2
"1426",11
"1427",8
"1428",5
"1429",9
"1430",10
"1431",7
"1432",2
"1433",5
"1434",5
"1435",6
"1436",5
"1437",5
"1438",7
"1439",7
"1440",7
"1441",3
"1442",7
"1443",6
"1444",11
"1445",9
"1446",8
"1447",7
"1448",7
"1449",8
"1450",4
"1451",6
"1452",6
"1453",5
"1454",6
"1455",7
"1456",10
"1457",5
"1458",7
"1459",7
"1460",9
"1461",8
"1462",7
"1463",5
"1464",5
"1465",8
"1466",8
"1467",7
"1468",8
"1469",10
"1470",6
"1471",2
"1472",3
"1473",7
"1474",7
"1475",11
"1476",5
"1477",11
"1478",7
"1479",12
"1480",10
"1481",2
"1482",4
"1483",7
"1484",4
"1485",8
"1486",10
"1487",12
"1488",10
"1489",4
"1490",3
"1491",11
"1492",9
"1493",9
"1494",7
"1495",8
"1496",5
"1497",4
"1498",9
"1499",4
"1500",7
"1501",6
"1502",7
"1503",10
"1504",5
"1505",6
"1506",10
"1507",6
"1508",10
"1509",9
"1510",3
"1511",6
"1512",7
"1513",11
"1514",10
"1515",11
"1516",10
"1517",10
"1518",8
"1519",9
"1520",3
"1521",6
"1522",4
"1523",7
"1524",8
"1525",7
"1526",4
"1527",6
"1528",7
"1529",9
"1530",7
"1531",3
"1532",10
"1533",7
"1534",8
"1535",4
"1536",2
"1537",9
"1538",5
"1539",10
"1540",7
"1541",7
"1542",6
"1543",7
"1544",7
"1545",9
"1546",8
"1547",6
"1548",4
"1549",5
"1550",7
"1551",10
"1552",4
"1553",6
"1554",6
"1555",7
"1556",6
"1557",10
"1558",10
"1559",8
"1560",9
"1561",8
"1562",5
"1563",9
"1564",4
"1565",6
"1566",6
"1567",8
"1568",6
"1569",7
"1570",8
"1571",7
"1572",5
"1573",9
"1574",12
"1575",7
"1576",11
"1577",6
"1578",4
"1579",4
"1580",6
"1581",6
"1582",8
"1583",9
"1584",5
"1585",5
"1586",4
"1587",7
"1588",5
"1589",11
"1590",12
"1591",8
"1592",12
"1593",9
"1594",5
"1595",8
"1596",7
"1597",7
"1598",9
"1599",5
"1600",11
"1601",7
"1602",4
"1603",5
"1604",9
"1605",6
"1606",5
"1607",4
"1608",7
"1609",5
"1610",9
"1611",7
"1612",5
"1613",7
"1614",7
"1615",7
"1616",10
"1617",8
"1618",7
"1619",4
"1620",12
"1621",6
"1622",11
"1623",7
"1624",9
"1625",4
"1626",8
"1627",12
"1628",9
"1629",5
"1630",4
"1631",12
"1632",4
"1633",10
"1634",5
"1635",7
"1636",9
"1637",10
"1638",8
"1639",10
"1640",7
"1641",11
"1642",8
"1643",4
"1644",10
"1645",11
"1646",7
"1647",11
"1648",4
"1649",9
"1650",8
"1651",4
"1652",10
"1653",7
"1654",6
"1655",4
"1656",8
"1657",3
"1658",12
"1659",9
"1660",8
"1661",7
"1662",8
"1663",2
"1664",6
"1665",2
"1666",12
"1667",4
"1668",8
"1669",4
"1670",9
"1671",4
"1672",6
"1673",11
"1674",4
"1675",6
"1676",7
"1677",9
"1678",8
"1679",6
"1680",8
"1681",11
"1682",8
"1683",5
"1684",9
"1685",9
"1686",9
"1687",4
"1688",6
"1689",4
"1690",11
"1691",4
"1692",6
"1693",5
"1694",7
"1695",5
"1696",6
"1697",9
"1698",9
"1699",7
"1700",10
"1701",2
"1702",7
"1703",5
"1704",6
"1705",5
"1706",7
"1707",4
"1708",10
"1709",10
"1710",4
"1711",8
"1712",10
"1713",5
"1714",7
"1715",9
"1716",7
"1717",8
"1718",5
"1719",5
"1720",5
"1721",8
"1722",3
"1723",12
"1724",9
"1725",10
"1726",4
"1727",3
"1728",10
"1729",4
"1730",7
"1731",8
"1732",3
"1733",5
"1734",6
"1735",9
"1736",5
"1737",10
"1738",4
"1739",5
"1740",7
"1741",5
"1742",7
"1743",6
"1744",8
"1745",7
"1746",6
"1747",9
"1748",4
"1749",10
"1750",7
"1751",11
"1752",6
"1753",6
"1754",6
"1755",11
"1756",7
"1757",10
"1758",10
"1759",3
"1760",5
"1761",12
"1762",8
"1763",9
"1764",8
"1765",10
"1766",3
"1767",5
"1768",7
"1769",7
"1770",7
"1771",6
"1772",10
"1773",9
"1774",6
"1775",10
"1776",10
"1777",7
"1778",10
"1779",7
"1780",5
"1781",7
"1782",6
"1783",2
"1784",7
"1785",6
"1786",8
"1787",8
"1788",8
"1789",6
"1790",7
"1791",2
"1792",8
"1793",7
"1794",9
"1795",7
"1796",11
"1797",6
"1798",7
"1799",6
"1800",8
"1801",9
"1802",5
"1803",6
"1804",8
"1805",11
"1806",8
"1807",10
"1808",8
"1809",4
"1810",6
"1811",6
"1812",7
"1813",7
"1814",2
"1815",11
"1816",8
"1817",5
"1818",4
"1819",10
"1820",7
"1821",9
"1822",10
"1823",8
"1824",4
"1825",7
"1826",4
"1827",9
"1828",12
"1829",10
"1830",5
"1831",3
"1832",8
"1833",6
"1834",9
"1835",6
"1836",8
"1837",10
"1838",6
"1839",4
"1840",4
"1841",6
"1842",9
"1843",10
"1844",10
"1845",7
"1846",4
"1847",6
"1848",12
"1849",4
"1850",5
"1851",10
"1852",8
"1853",5
"1854",8
"1855",5
"1856",9
"1857",8
"1858",11
"1859",12
"1860",10
"1861",6
"1862",8
"1863",7
"1864",9
"1865",9
"1866",9
"1867",7
"1868",8
"1869",7
"1870",6
"1871",10
"1872",9
"1873",8
"1874",11
"1875",9
"1876",7
"1877",5
"1878",2
"1879",5
"1880",6
"1881",3
"1882",4
"1883",3
"1884",9
"1885",4
"1886",11
"1887",4
"1888",3
"1889",11
"1890",7
"1891",5
"1892",4
"1893",3
"1894",8
"1895",5
"1896",6
"1897",9
"1898",3
"1899",5
"1900",6
"1901",8
"1902",5
"1903",7
"1904",7
"1905",6
"1906",6
"1907",8
"1908",6
"1909",6
"1910",5
"1911",10
"1912",4
"1913",6
"1914",9
"1915",7
"1916",11
"1917",7
"1918",7
"1919",7
"1920",6
"1921",10
"1922",3
"1923",6
"1924",7
"1925",9
"1926",6
"1927",5
"1928",10
"1929",3
"1930",7
"1931",10
"1932",3
"1933",9
"1934",8
"1935",9
"1936",8
"1937",11
"1938",7
"1939",6
"1940",5
"1941",5
"1942",7
"1943",7
"1944",8
"1945",11
"1946",8
"1947",6
"1948",9
"1949",9
"1950",4
"1951",8
"1952",5
"1953",8
"1954",7
"1955",6
"1956",12
"1957",11
"1958",5
"1959",3
"1960",6
"1961",11
"1962",6
"1963",12
"1964",7
"1965",8
"1966",9
"1967",7
"1968",5
"1969",5
"1970",6
"1971",2
"1972",9
"1973",8
"1974",10
"1975",6
"1976",7
"1977",11
"1978",3
"1979",9
"1980",11
"1981",6
"1982",12
"1983",7
"1984",4
"1985",10
"1986",2
"1987",12
"1988",7
"1989",7
"1990",9
"1991",8
"1992",4
"1993",2
"1994",7
"1995",9
"1996",10
"1997",6
"1998",9
"1999",9
"2000",11
"2001",5
"2002",7
"2003",5
"2004",10
"2005",10
"2006",9
"2007",8
"2008",8
"2009",2
"2010",11
"2011",4
"2012",9
"2013",5
"2014",7
"2015",4
"2016",10
"2017",8
"2018",4
"2019",7
"2020",6
"2021",9
"2022",4
"2023",8
"2024",12
"2025",7
"2026",7
"2027",8
"2028",7
"2029",10
"2030",7
"2031",10
"2032",8
"2033",6
"2034",10
"2035",10
"2036",3
"2037",7
"2038",2
"2039",3
"2040",9
"2041",7
"2042",6
"2043",12
"2044",6
"2045",5
"2046",8
"2047",3
"2048",4
"2049",6
"2050",11
"2051",6
"2052",9
"2053",8
"2054",9
"2055",2
"2056",10
"2057",8
"2058",9
"2059",7
"2060",5
"2061",6
"2062",3
"2063",10
"2064",7
"2065",5
"2066",6
"2067",4
"2068",4
"2069",10
"2070",4
"2071",4
"2072",7
"2073",5
"2074",5
"2075",4
"2076",7
"2077",5
"2078",9
"2079",7
"2080",6
"2081",4
"2082",2
"2083",9
"2084",2
"2085",9
"2086",5
"2087",11
"2088",9
"2089",9
"2090",4
"2091",8
"2092",8
"2093",12
"2094",6
"2095",7
"2096",6
"2097",8
"2098",9
"2099",4
"2100",7
"2101",8
"2102",6
"2103",12
"2104",4
"2105",11
"2106",7
"2107",10
"2108",11
"2109",8
"2110",9
"2111",9
"2112",6
"2113",6
"2114",9
"2115",10
"2116",5
"2117",8
"2118",7
"2119",3
"2120",9
"2121",10
"2122",9
"2123",4
"2124",5
"2125",5
"2126",5
"2127",8
"2128",4
"2129",7
"2130",8
"2131",10
"2132",3
"2133",8
"2134",8
"2135",5
"2136",4
"2137",9
"2138",7
"2139",8
"2140",4
"2141",3
"2142",6
"2143",10
"2144",7
"2145",6
"2146",11
"2147",9
"2148",11
"2149",10
"2150",9
"2151",10
"2152",8
"2153",11
"2154",9
"2155",7
"2156",8
"2157",7
"2158",8
"2159",7
"2160",6
"2161",10
"2162",3
"2163",8
"2164",8
"2165",7
"2166",11
"2167",11
"2168",10
"2169",5
"2170",10
"2171",6
"2172",3
"2173",10
"2174",8
"2175",7
"2176",12
"2177",4
"2178",10
"2179",9
"2180",9
"2181",4
"2182",5
"2183",2
"2184",7
"2185",4
"2186",6
"2187",6
"2188",6
"2189",9
"2190",5
"2191",5
"2192",7
"2193",8
"2194",5
"2195",5
"2196",4
"2197",6
"2198",10
"2199",7
"2200",4
"2201",8
"2202",8
"2203",4
"2204",9
"2205",6
"2206",12
"2207",2
"2208",3
"2209",7
"2210",7
"2211",8
"2212",6
"2213",5
"2214",6
"2215",8
"2216",6
"2217",5
"2218",9
"2219",8
"2220",5
"2221",9
"2222",10
"2223",6
"2224",7
"2225",10
"2226",10
"2227",8
"2228",9
"2229",6
"2230",9
"2231",5
"2232",6
"2233",2
"2234",12
"2235",8
"2236",7
"2237",8
"2238",3
"2239",8
"2240",9
"2241",6
"2242",6
"2243",7
"2244",3
"2245",7
"2246",7
"2247",11
"2248",8
"2249",6
"2250",3
"2251",6
"2252",10
"2253",7
"2254",4
"2255",8
"2256",9
"2257",12
"2258",5
"2259",5
"2260",6
"2261",6
"2262",8
"2263",6
"2264",6
"2265",10
"2266",11
"2267",5
"2268",7
"2269",4
"2270",6
"2271",9
"2272",9
"2273",6
"2274",3
"2275",5
"2276",9
"2277",6
"2278",3
"2279",9
"2280",7
"2281",6
"2282",6
"2283",4
"2284",5
"2285",7
"2286",8
"2287",7
"2288",10
"2289",7
"2290",10
"2291",6
"2292",7
"2293",7
"2294",8
"2295",8
"2296",3
"2297",6
"2298",10
"2299",11
"2300",5
"2301",4
"2302",9
"2303",10
"2304",12
"2305",8
"2306",9
"2307",8
"2308",4
"2309",5
"2310",12
"2311",6
"2312",3
"2313",8
"2314",9
"2315",9
"2316",5
"2317",7
"2318",8
"2319",8
"2320",2
"2321",6
"2322",10
"2323",12
"2324",4
"2325",3
"2326",4
"2327",11
"2328",8
"2329",5
"2330",7
"2331",10
"2332",7
"2333",7
"2334",8
"2335",3
"2336",8
"2337",10
"2338",2
"2339",8
"2340",6
"2341",11
"2342",6
"2343",4
"2344",6
"2345",10
"2346",10
"2347",2
"2348",8
"2349",5
"2350",9
"2351",9
"2352",8
"2353",5
"2354",4
"2355",7
"2356",5
"2357",7
"2358",9
"2359",7
"2360",10
"2361",5
"2362",9
"2363",8
"2364",4
"2365",5
"2366",8
"2367",6
"2368",8
"2369",10
"2370",4
"2371",6
"2372",10
"2373",8
"2374",9
"2375",9
"2376",10
"2377",6
"2378",4
"2379",8
"2380",4
"2381",5
"2382",10
"2383",8
"2384",8
"2385",3
"2386",6
"2387",6
"2388",5
"2389",7
"2390",10
"2391",9
"2392",6
"2393",5
"2394",9
"2395",6
"2396",8
"2397",6
"2398",8
"2399",12
"2400",4
"2401",9
"2402",12
"2403",6
"2404",4
"2405",7
"2406",6
"2407",9
"2408",7
"2409",4
"2410",9
"2411",11
"2412",3
"2413",4
"2414",5
"2415",9
"2416",8
"2417",7
"2418",7
"2419",8
"2420",7
"2421",2
"2422",7
"2423",9
"2424",3
"2425",10
"2426",9
"2427",4
"2428",7
"2429",9
"2430",8
"2431",8
"2432",7
"2433",2
"2434",4
"2435",4
"2436",8
"2437",9
"2438",4
"2439",11
"2440",5
"2441",6
"2442",7
"2443",4
"2444",11
"2445",4
"2446",4
"2447",4
"2448",6
"2449",5
"2450",6
"2451",8
"2452",6
"2453",5
"2454",10
"2455",9
"2456",8
"2457",4
"2458",5
"2459",8
"2460",9
"2461",12
"2462",3
"2463",9
"2464",12
"2465",9
"2466",11
"2467",11
"2468",6
"2469",7
"2470",8
"2471",10
"2472",10
"2473",5
"2474",12
"2475",3
"2476",10
"2477",4
"2478",7
"2479",8
"2480",5
"2481",10
"2482",11
"2483",11
"2484",7
"2485",6
"2486",6
"2487",10
"2488",4
"2489",11
"2490",7
"2491",2
"2492",9
"2493",9
"2494",3
"2495",6
"2496",10
